PSV,VM,0.0678679899
SCm,PAG,0.1417934398
PMd,AUDd,0.0008692583
MOp,FN,9.7236567222084e-07
NOD,DP,6.36997789356098e-05
PGRNl,PAA,0.000267706
RN,MDRNd,0.1217196605
SUBd,CA3,0.0767556406
PF,MD,0.0144185284
FN,GRN,1.5713651401
SPIV,PRNc,0.0745099373
SPVC,APN,0.0097478346
VPMpc,VCO,0.000435567
PRM,AUDv,7.72024537494422e-05
VISam,DP,3.99436125323111e-05
LRN,PGRNd,0.0070129385
SPVC,PVpo,0.0002685747
TRS,DN,4.20163850064157e-09
SSp-m,SSp-m,0.7135868516
SPFp,VPM,0.0049093165
TEa,MOp,0.0403910914
MRN,RE,0.0126950329
SPVO,RR,0.028879249
NTS,AD,0.0001849628
PFL,SSp-ll,2.8151250520725e-05
MOs,VISpm,0.0001520563
CM,PVp,0.0003353924
POL,CM,0.0021926696
IMD,RH,0.0199848911
CP,LGd,1.75783125088547e-06
PRNr,PRNc,0.2639766955
XII,AId,0.0007163126
FN,CS,0.0011425393
SPIV,VISam,1.65567877698779e-05
NI,MGm,0.0017993353
IP,PVp,9.13e-07
VTA,LPO,0.1952226924
MV,AMd,0.0025398694
NDB,RE,0.029011299
NLL,PP,0.0121725869
ICd,PAG,0.3250679429
VISpl,VISpl,0.6157643125
SCm,SPFm,0.0012165362
STN,STN,0.0186775327
SSp-m,PGRNd,0.0002612719
PERI,PP,0.0002007411
AMB,AMv,0.0002292464
IP,PMd,3.61214078721562e-07
SCm,VM,0.005951058
SCm,PRP,0.0008962423
RCH,PVpo,0.0038334518
PTLp,AUDd,0.1005197626
RE,PVT,0.0079894075
MPN,CUN,0.0010058928
MPN,PARN,0.0003372867
SCm,FL,6.58733672506172e-05
MOp,SSs,0.2695869291
LD,OT,0.0023302077
NOD,VISal,6.99402268623245e-05
PRP,IMD,0.0004022292
SPVI,PRE,0.0001320032
PRP,MPO,0.0003367331
DCO,CUN,0.004653731
SPA,PP,0.0010882502
AN,MD,1.33751368038724e-05
SPVC,MEPO,0.0007250594
MRN,LRN,0.0054238
CUL,PA,1.09421771081679e-08
TEa,SSp-m,0.0243135795
AUDv,ORBm,0.0093091495
ICc,MGd,0.0158643375
EPd,AMB,1.18241813623897e-05
VCO,SSp-m,0.0011527696
LA,NLL,0.0005868179
AON,SCs,0.0001641432
VAL,PFL,0.000219472
PTLp,COAa,5.57035431209909e-06
PAG,NLL,0.001497905
MH,CM,0.430691008
SSp-bfd,TU,0.0003174685
DP,SMT,0.0003381492
CUN,CS,0.052693629
PYR,VISC,0.000388273
SSp-ul,RM,0.0097586383
NI,POST,0.0012259378
SSp-ll,VISpm,0.0001564888
BST,PVpo,0.0012595697
AN,SSp-ll,6.96151936326645e-05
VMH,SPA,0.0088340628
AUDd,IPN,0.0001000427
TT,NLOT,0.00827902
FN,DN,0.0032296428
VM,AN,0.0003466352
MOB,SI,0.0001133261
MPT,DG,0.0119707401
MPO,DMH,0.002868233
AUDd,LGv,1.0892e-05
IO,SUT,0.004766189
CA2,MEPO,0.0016124312
POST,SSp-m,9.71313090370137e-05
ORBl,IP,6.34354899315115e-06
VISam,VISal,0.0234999112
CENT,DR,0.0005729706
NOT,VPM,0.0063845394
PERI,PO,2.36442487481081e-05
ACB,DCO,0.0002211366
SPVI,NOT,0.0126171024
VISam,POST,0.0013008175
PYR,SSp-n,4.10821504177131e-06
PAG,VAL,0.0007535948
PF,DR,0.0069508238
ECT,VCO,0.0001318989
GU,MEPO,0.000146645
LGd,TT,0.0030567746
FRP,TRS,1.96794434875072e-05
CLI,MDRNd,0.1637482708
PT,PAG,0.1482775675
ICd,AD,3.44624724807528e-05
SUBv,PAG,0.0123418136
IO,CP,0.001721963
ICd,CS,0.0011051785
AN,NTS,2.03331905001569e-05
LPO,LSr,0.0883731527
AN,MPT,2.89412165615666e-06
PFL,TU,0.000588155
MOs,RE,0.0116492319
MOs,PMd,7.99337268586081e-05
TU,PVp,0.0013947617
FN,SPFp,0.0035661371
FN,EPv,3.01856918878726e-05
SCs,RCH,0.0033262493
PB,BMA,0.0018099227
GPe,SCs,0.0026860294
VISam,SMT,0.0034905994
NTS,GPi,0.0034795935
PERI,PERI,0.2194245069
PT,SF,0.0129293289
MPT,TRS,0.0013259868
RH,MARN,6.1089e-05
VISam,MGd,0.0003995485
PPN,MPO,0.0748659984
PRM,PTLp,0.0004553842
AUDv,MEA,0.0004381412
SSp-tr,MEA,3.9717e-05
RCH,SMT,0.0038450389
SUT,PARN,0.2344816519
LRN,GPi,0.0001683597
MRN,DN,3.81686652291657e-05
MOs,TR,4.82237479496229e-05
VISam,PIR,0.0017106343
SCm,NTS,0.0010820535
ICd,ORBvl,0.0001174803
AUDd,TEa,0.1926765431
NTS,ORBvl,1.5567252650047e-05
NDB,ACAd,0.0126107567
CENT,SPIV,0.0059072897
RE,VAL,0.0098336181
CLI,SPFp,0.0276080728
SOC,SPVO,0.5538242343
RCH,LPO,0.1033219001
MOs,PO,0.0004739634
DP,SSp-n,0.0001263772
LGd,AIp,0.0003669221
SPVC,ACAv,0.0018585527
ORBvl,ORBl,0.1237082436
RE,ACB,0.3893968281
MGd,SPIV,0.0010870714
SI,LSv,0.0001172724
ORBm,ORBl,0.0699280677
SPVC,AUDv,0.0004264745
SPVC,RH,0.0036554303
CA1,RT,0.0008367184
VPL,CLI,7.10033103422057e-05
XII,SPVC,0.0046793448
NDB,LAV,2.5197745810692e-05
GRN,MOp,0.0003630084
SSp-tr,ENTl,0.0051750506
FS,CA3,0.0007927073
LAV,COAa,7.42238082244809e-05
IPN,LP,0.0022236869
RE,LSv,0.0012814245
IP,MD,0.0287796707
FL,DP,2.45042970825756e-06
LGv,SMT,0.0061077921
SPFm,CUL,0.0052212179
DMH,SIM,0.0005128754
APN,DCO,0.0001783537
SPIV,PYR,0.0096861345
NI,VISpm,0.0007146891
PVT,TT,0.1498620876
AON,EPd,0.1680740702
SPVC,FL,0.0001190808
CUL,PMd,4.70573652336602e-06
CL,SIM,0.0021693445
CA1,RSPv,0.0141709868
ENTl,ENTl,0.2310064501
MPO,SPVO,2.18985256127373e-05
NPC,APN,0.0923862573
ORBl,PL,0.0608831605
PB,MPN,0.000266121
PAA,SUV,2.22e-07
XII,PA,9.35115165703755e-06
DN,AUDp,0.0030750044
PT,VISl,0.0104620354
MOs,VCO,7.57678250821184e-05
AIp,SPVC,0.0007942077
ORBvl,AON,0.0290761788
PVH,SCs,0.0024254839
PVT,COAp,0.0332583687
SSp-m,SPVI,0.0378582958
FRP,LGv,0.0002092525
PRP,PCG,0.0629465832
PRP,MV,0.5550986599
MARN,MDRNd,0.0221832893
TRS,LD,0.0039480287
SUBv,VPM,5.39912907950907e-07
LPO,VTA,0.0351812695
TU,MGd,0.0153744947
SSp-tr,DMH,3.53701972945026e-05
BST,ARH,0.0042321455
ENTl,PT,0.0001833912
VPL,NOT,0.0013096958
VISal,PG,3.87951966192598e-05
DN,PVT,0.012835934
MOs,PAG,0.0812967767
SPVI,RH,0.0007664705
CUN,PB,0.1125841139
DCO,PARN,0.1085504329
IO,SSp-ul,0.0017101323
ENTl,VTA,9.36974204383888e-05
AUDd,PH,0.0001507186
GPi,PAG,0.8575854952
SCs,RT,0.0013779267
MH,PVH,0.0440562174
ILA,VISal,0.0005798596
IP,VPL,0.3248733986
NLL,VCO,0.0004788636
PRM,CLI,2.20370198537349e-07
MPT,SCm,2.6021768778
MOp,MEA,3.83233881891828e-05
AId,ACB,0.1668881285
AIv,ILA,0.1395432813
ICd,IA,9.72532976906314e-07
PAG,SNr,0.0037161492
XII,MDRNv,0.0324699102
VISC,GPe,0.0015538638
SUBv,MRN,0.0003477702
SSp-tr,AMB,0.0001390089
SPFp,NOD,7.19368872903898e-05
MA,PL,0.0009354353
POST,ENTm,0.1855538319
MS,PVpo,0.015760431
VISal,MA,2.43564024511404e-05
MGd,EPd,0.0002266816
SSp-ul,FS,0.0033432989
FRP,FS,0.031687797
AN,TU,0.0004712019
MEPO,AN,0.0005841034
ECT,AUDp,0.008267395
ICd,DG,0.0042591177
MEA,PG,6.44932113358923e-05
TRN,NI,0.0098560786
GRN,AAA,3.42773312589102e-05
TRN,LHA,0.1065339956
AUDd,CA1,0.0400570327
IA,ORBl,0.0060536599
VISam,CL,0.0001991383
POST,SUV,0.0003910089
MOp,SSp-ul,0.2216030826
PVT,PIR,0.0998056539
MA,MRN,0.1817690531
PFL,SSp-n,0.0008789407
MDRNd,POST,0.0039258097
MGv,SBPV,0.0019055868
SPA,SPIV,0.0004675977
SCm,LHA,0.0142644815
SSp-bfd,PYR,9.26558834695325e-07
TEa,SI,0.0076325432
PCG,PA,2.72193734057681e-05
COAp,COAp,0.1470757266
SPVC,SSp-bfd,0.0347318257
MH,MD,0.5513920161
AIv,MPT,0.0001377668
MPT,PT,0.0340267961
CLA,RR,0.0024511247
SPIV,AUDp,0.0011277486
SSs,SMT,0.0002378463
EPd,PPN,5.04293174236832e-05
MOs,SPIV,0.0007854017
MH,PO,0.0197274425
CL,CENT,0.0035946453
VPM,POL,0.0015929188
RCH,TRS,0.0036606626
PVH,SBPV,0.0001413547
SPVO,TR,0.0002102512
CA3,SOC,5.96073788916433e-06
ICc,DP,9.17e-06
SPA,LA,0.015932334
LAV,PAR,0.0003032842
RSPagl,AIv,0.0009197315
CUL,EPv,6.00274241473259e-06
GPi,PPN,0.0050880109
PYR,FRP,1.28453583987778e-06
SSp-ll,PIR,0.003210597
CLI,AId,0.0052192509
CLI,LH,0.7512749863
TT,COAp,0.0009603552
LPO,SSp-bfd,0.0009255516
ORBl,NI,0.0027146295
LP,VCO,4.65571797204647e-05
VISp,CUL,0.0009877172
POST,MM,0.0071691542
RT,CLA,0.0007160111
RCH,COAa,0.0043684648
XII,SUBd,0.0005619625
MM,PAG,0.2761704678
ORBl,PH,0.0060409594
VCO,AIv,0.0002034437
SPVC,AON,0.0007032423
SUV,LAV,0.1854914729
PTLp,VCO,0.0002517273
PTLp,RR,0.0003416332
MPT,LPO,0.0181384805
RSPagl,VISpm,0.0204575961
LAV,AOB,3.77447574434667e-05
CLI,VISpl,0.0126708103
ILA,ORBl,0.0735160057
VMH,IMD,0.0037450908
PB,PO,0.0004943518
SNr,MD,0.0305821184
ILA,SNr,0.000712579
PAA,TR,0.0021417048
VTA,LP,0.0072898064
CS,SSp-bfd,0.0075203954
AIv,MH,6.64877967769004e-05
MPT,RCH,0.0289178525
NTS,MDRNv,0.7941232822
SPVC,PERI,7.85261218521134e-05
ACAd,RH,0.0177181436
SPVC,FRP,8.68643147831389e-06
MGm,AMv,0.0002454958
DN,MD,0.6434485302
AOB,TR,0.0001855419
RCH,SPFp,0.0570399665
CA3,SI,0.0023058146
FS,RT,0.0007700294
PYR,SNc,2.88321867635417e-05
AUDv,RH,0.0163364578
RT,ACAd,0.01773143
ORBl,MDRNd,0.0039176441
RM,AMd,0.0077520102
MPO,LPO,0.0422088044
NDB,NPC,0.0002620605
PCG,PVH,0.0090008647
SPVO,MA,8.01365325631882e-05
CENT,PSV,0.0005119806
PGRNd,PAG,0.1689698744
IO,PO,0.0334958533
MOs,BLA,0.0067949169
NLOT,VMH,0.0016302979
LAV,ACAd,0.000595345
PCG,AN,0.001005066
PTLp,PAR,0.0006239883
IP,AIv,0.0001204227
LRN,NI,0.0054076239
AUDv,GPi,8.80565704887309e-05
AN,ORBvl,1.98593880932581e-06
SCs,AHN,0.0001060125
DN,MS,0.0001630219
AUDv,DMH,0.0020363956
VM,MRN,0.1107233013
LAV,CLA,8.70983235962745e-05
SPVC,PT,0.0002589878
SUBv,RH,0.0105716335
DN,PA,0.0001806397
PPN,COAa,0.0049430334
SIM,PIR,0.0007544795
SSp-bfd,SPIV,0.0015976378
PTLp,SSp-tr,0.0130225446
ENTl,MGd,8.62460713196287e-06
SSp-tr,AN,0.0002187558
MS,SPFm,0.0008175029
NOT,GPe,4.57333713455077e-05
XII,MOB,0.0046731398
PRM,BLA,0.0001581569
TEa,LPO,0.0003412351
PFL,IPN,0.0009992238
SSp-ll,VISl,0.0009541495
PTLp,CUN,0.0001317149
AUDd,APN,0.0001816252
PRM,IPN,0.0025899482
SPA,PIR,0.1046109812
SIM,VISp,0.0004708829
TU,VPM,0.0027245442
PERI,VISal,0.1323134483
FN,PMd,9.113e-06
VISp,PG,0.0005821455
SIM,CA2,8.76441627031123e-06
VCO,DR,0.0036505021
PRNc,MA,0.0006720417
CUN,PT,0.0021560488
ORBl,SSp-ll,0.0008912327
IP,PARN,0.0064691488
AON,MGv,6.96585631968811e-05
AAA,SPA,0.0108808101
MGv,NLL,0.0034481486
PPN,NTS,0.0079826324
VCO,MOB,0.0087992577
RSPagl,CENT,0.0027244485
CENT,RSPd,0.000268171
SSp-bfd,MOs,0.0499946069
AON,LPO,0.0022327114
PYR,PSV,0.0001274051
IRN,GPe,0.0007154742
LPO,LH,0.0286844189
LGv,VPMpc,0.0018884814
PYR,PP,2.50803994538918e-05
ICc,SSp-n,0.0001110963
ICc,ACAv,0.0012424648
ORBl,PF,0.0348230868
ICc,RSPv,0.0013264787
PAA,LA,0.025495418
IP,TEa,0.0001979383
AOB,SUBd,0.0002755081
NTS,SSp-n,0.0018766392
LPO,PRNr,0.0112481242
SPVC,LRN,0.0509525179
BST,PT,0.0018403805
LAV,RH,0.0013646898
ACB,CENT,0.0009760338
SPVI,SPVC,0.0381370066
VISam,LD,0.0002937563
CLI,LSc,0.2388508899
PPN,FS,0.0029212054
SNr,PO,0.0039799397
PERI,APN,0.0003551122
MGv,ICd,0.0060889795
ENTl,ECT,0.0253039639
SIM,FS,1.54034762187232e-05
PSV,PAR,0.0003701321
XII,VISl,0.0001304237
PRNc,MGm,2.50397961893334e-05
NDB,APN,2.14446235690162e-05
SSp-bfd,PRNr,0.005724877
VISp,LSr,0.0056217288
GPi,PGRNd,0.0037537048
VPMpc,PRM,0.0018980037
NTS,PSV,0.1781494685
VPL,APN,0.0019242974
PRP,PVpo,0.0001849865
SPVC,PL,8.35310532801565e-06
GU,GPe,0.0275132535
XII,FS,5.10532924871546e-06
LPO,NI,0.0061249526
IO,NI,0.0057933256
GU,LAV,0.0004329199
IP,MDRNv,0.0021318255
PH,PVpo,0.0083992138
PPN,LGv,0.0079265192
MPO,SPFm,0.0012260665
LGd,SSp-tr,0.000416249
PGRNl,LPO,0.0215641246
SUBd,AMv,0.0130157414
TRN,IMD,0.009209852
NDB,RT,0.0010878802
LD,ENTm,0.0001899449
NLL,ACAd,9.52503403665334e-05
AMB,PP,0.0022990528
MV,MPN,3.00021009608945e-05
CLI,AIp,0.0151110605
MOs,SPFp,0.0003098547
IP,COAp,7.17591019555258e-05
PSV,EPv,0.0008707857
PA,PG,0.0001520627
VISC,TR,0.0062543692
PCG,IMD,0.0352633598
VISl,AUDd,0.0559004586
PRM,RCH,8.04442889716907e-05
IPN,SUBv,0.034720539
CLA,PF,0.062962667
SPA,CM,0.0641884083
MH,SNc,0.0298930485
TT,VM,0.0009414987
SIM,FN,4.52926613682517e-05
STN,AD,0.0017141893
FRP,VISC,0.0279263591
VTA,AIp,0.0012054547
MOs,MV,0.0029275165
VTA,MOs,0.0156033991
CLI,MARN,0.2272153146
FS,EPd,0.00550852
VISal,PFL,0.0120895153
PCG,SI,0.0078813002
SSs,LAV,0.0004077101
DMH,MPT,0.0182330732
ORBvl,VM,0.0253290708
AON,IO,0.0002425832
RT,VISal,0.0011137652
NPC,AUDv,0.000506748
MOs,SOC,0.0004173074
ORBvl,PAA,5.19180744870439e-05
PYR,AUDp,2.2835e-05
TRS,SIM,0.0026780481
AON,AN,0.0006643743
VISam,IO,0.0014604794
PARN,CM,0.0038760963
PRE,RN,6.88191752959206e-05
ORBvl,MA,0.0001255303
RT,AMd,0.0022499559
SSp-ll,AMv,0.0007519856
MPT,AV,0.1296944489
PPN,SI,0.1554652918
SSp-ll,PRNr,0.0131801608
RR,MM,0.0001303196
MOp,IPN,0.0002274411
RSPagl,SSp-m,0.0001267044
MOp,ICc,6.73062023696919e-05
AIv,ORBm,0.2663169085
STN,SCm,1.2619813142
MH,RT,0.2404179804
VISpm,MPT,0.0002094978
PRM,TRN,1.21383000298708e-08
SIM,PT,1.146e-06
AIp,AMB,0.0005711874
MOB,LGd,4.99142845626106e-06
CLI,SSp-bfd,0.0193657396
RSPagl,SCm,0.3830949565
AUDd,SSs,0.0148184593
DR,ICc,0.0007901244
PL,NOD,0.0002344527
SIM,AIv,0.0002344343
DR,PCG,0.0744639959
MOp,PF,0.0322439689
NOT,MGv,0.0150573498
SPVC,ARH,9.41193807027681e-05
SUBv,SPFm,0.0033880612
GPe,FL,0.0005571538
PGRNl,MGm,0.0141836005
SUBv,LPO,0.0039309345
TRN,MH,3.07059154000341e-06
DMH,MGv,0.0030424656
VISC,STN,0.0010856127
SOC,ECT,0.0137031322
NLL,PO,0.0023958136
SPVI,NLL,0.0446727954
PH,PCG,0.0154351734
SSp-bfd,AIp,0.0165203337
VISl,AUDp,0.0364105123
VCO,GPe,0.0004643569
RSPagl,TT,0.0044759291
NI,EPd,0.0024142097
SSp-ll,LGv,2.0525201465729e-05
PTLp,NLL,0.0003259805
PRNc,SOC,0.0042022565
MA,DP,0.0014180649
NOD,AAA,0.0061275539
DCO,VISp,0.0014262831
CS,ECT,0.0178883325
SSs,CP,0.0061408757
SSp-bfd,PAA,0.0001890851
MOB,LP,2.10692739917219e-06
ILA,SIM,0.0002289751
RE,ORBm,0.0789420321
SCs,PP,0.0038775492
ICc,PAR,0.00018268
SSp-ul,AD,2.97628156276035e-06
AN,ENTm,0.0005661969
DR,SBPV,0.0084749508
MPO,RR,0.0009109168
MH,PB,0.0184025094
MOB,LGv,2.57023707840928e-06
SPVI,VTA,0.0194758647
IO,SSp-m,0.0007496522
MDRNd,ICd,0.0108537187
PAR,CA2,0.0175684195
SSp-tr,NI,0.0010185562
RM,MGm,0.0025894727
TR,PFL,6.95611900966532e-05
ICc,ECT,0.0001444671
POST,VISC,0.0005008455
VII,NTS,0.0069686762
SCs,SCm,0.0536674266
CS,MOB,0.0038625563
COAa,NDB,0.0922634817
RM,PYR,0.0041373498
POST,MS,0.0191268881
LGd,TEa,0.0028870226
LHA,TRN,0.0004523512
PERI,IA,0.0166032037
SCm,MPT,0.0009855688
MS,PMd,0.0163845612
PERI,CENT,0.0021969014
CUL,AN,0.0016144513
NDB,TRS,0.0370629835
AON,SUBd,0.0002213983
TEa,AId,0.0173151406
ORBl,DP,0.0006688879
SOC,AIp,0.016657246
XII,PARN,0.0269209284
MEPO,VCO,1.95684313143634e-05
ACAd,TU,0.0001872215
SPVO,PGRNl,0.0988228673
OT,VAL,6.34067139238802e-05
ACAd,PRE,0.0036352254
CEA,GPe,0.0012418153
SPA,NLL,0.0005330013
PSV,LSr,0.0024153704
MOs,PIR,0.0596535914
DN,NOT,0.1168660052
VISpm,SPIV,0.0008911539
VII,XII,0.0258017999
EPv,TRN,0.0002451702
SSp-bfd,CM,0.0016037896
CA2,CENT,0.0006253164
PAA,CA3,0.0102599346
PT,MGv,0.0045319144
IO,AMv,0.0015891797
SSp-ll,VISp,0.0032491835
VISpm,NLL,0.0138136498
CA3,AAA,0.0003730646
CLI,PTLp,0.1249247779
IP,SMT,0.0011921042
PIR,AV,1.58227220493039e-05
IO,PFL,0.073387499
PFL,LPO,0.0028368985
MPT,PVp,0.0054637959
PRM,PAR,0.0003501802
PRP,PVH,0.0006821519
AOB,LSr,0.002299806
NI,DR,0.0252210643
LRN,AD,8.85290713668512e-05
TEa,SCm,0.0187707263
LGv,MPT,0.0669906762
RSPv,VISpm,0.0039937195
ICd,ORBm,0.0001145665
FN,PB,0.1027401586
RSPv,MOs,0.1103030332
DMH,NOD,0.0009891212
LHA,LHA,0.0586633544
PERI,ICd,0.038535332
SPA,ECT,0.4103928555
PG,AAA,0.0061444602
GRN,RSPd,0.0007054531
TEa,SPVC,0.0009039647
RCH,ICe,0.0600121352
PG,NLL,0.0178107696
MDRNv,MGm,0.0009821783
RSPv,MOp,0.0480676697
AMv,ICe,0.0015698229
AON,SBPV,0.0001290497
AIv,AON,0.0106396657
SSs,CS,0.0001488122
PB,PF,0.0232186508
SUV,MV,0.0949767331
RM,PCG,0.2623997996
PP,AAA,0.0885356059
FN,ACB,0.0009911356
VISp,PVH,0.0001087573
FN,ORBm,4.24609051223451e-06
VPM,ENTl,0.0010037631
POL,PVT,0.0140364881
ORBm,IPN,0.0004542473
CS,ICc,4.49633523984741e-05
PYR,V,2.657564174685e-09
SI,FRP,0.0003928507
TEa,BST,0.0029379316
SPA,EPd,0.2256135817
ORBvl,SUT,0.0017583285
ICe,PG,0.0013585154
MOB,VISam,1.67726497354524e-05
NTS,CM,0.0207486818
SSp-n,TRN,0.0004553866
MOs,LSc,0.0038820901
PRNc,RR,0.0098836453
NDB,PL,0.0021646322
SSp-ul,CA3,0.0031480497
SSs,PG,0.0054112458
MV,LHA,0.0139155686
IP,IP,0.0006107509
NDB,LSr,0.0377055883
DMH,PVpo,0.00568678
PSV,MPT,0.0010715462
NTS,MD,0.0097067871
SUT,MDRNv,0.0561999974
FN,LH,0.0010106169
EPd,SNr,0.0001106047
SSp-m,CLA,0.0283510402
CUL,RSPagl,6.05581349173565e-06
IPN,AMv,0.0092160129
AHN,V,5.13333301666289e-05
PA,SNc,2.43205783515072e-06
RCH,RR,0.0051283235
SUBd,GU,0.0004200155
ACAv,IMD,0.0022110821
MOs,ORBl,0.1427496579
MEA,GRN,0.0003120719
IO,ARH,0.0005593159
OT,MOB,0.0545248665
MV,SNr,0.000700001
RT,OT,0.0097709116
FRP,BLA,0.0524075307
VCO,PP,0.0003665357
PFL,MOB,0.0008403543
PERI,BLA,0.146107692
PB,VMH,0.0012026921
PCG,SSp-ul,0.0002470243
PERI,POST,0.0063569324
AMv,PO,0.0024285395
MDRNd,XII,0.1736723359
DCO,ORBvl,0.0002378698
IP,VCO,0.0010694358
TRS,SSp-m,0.0001225226
SNc,PA,0.0005844389
RSPv,VISpl,7.01901674345699e-05
DN,SNc,0.0031273255
MS,LP,0.0001987041
LRN,STN,0.0072022772
APN,VCO,0.0001834306
POST,PMd,0.0001723949
LSc,DR,0.0051903755
LGd,GU,0.0015996384
FRP,MA,0.0014954427
PF,MOB,0.006013282
VPL,AON,0.0011798674
AUDv,MGm,0.0001979761
MOp,VISpm,0.000107574
LD,NLL,0.0006735269
MGv,AIv,0.0017426907
TRN,VCO,0.0708933661
IMD,AId,0.6848570916
AN,LRN,1.097e-05
PP,ICc,0.0944471298
PT,GU,0.0262971057
PF,RM,0.0143974809
RCH,SCs,0.0778137203
RCH,RN,0.0069936841
MDRNv,CL,2.69836316145438e-05
RSPagl,POL,0.0081886292
TT,MH,3.387e-06
PAA,MD,0.0056935041
PVT,NOD,0.00028812
STN,IRN,0.0288990301
ICd,CA3,0.0002048539
FRP,LSc,0.0033928005
PRM,VISpl,0.0001699296
VM,LH,0.0116202893
MOs,PCG,0.0085954282
VISal,VISl,0.0209421469
FRP,SPA,0.0543558632
NOD,VPL,0.0048550198
DCO,CA1,0.0001407188
SCm,SMT,0.0006006779
AN,ECT,0.0003308714
PGRNl,MPO,0.018071521
VISp,RSPd,0.015960199
ORBl,AMB,6.71908859791187e-05
MS,SPIV,5.15907545603366e-06
VTA,EPv,0.0079836309
MRN,SPFp,0.0055857714
CUN,CUL,0.005802166
ORBvl,SSp-ul,0.0334406749
XII,FRP,0.0001889682
SUBd,AN,0.0011724186
RE,LSc,0.0020711368
NTS,AIp,0.000771668
MM,RE,0.0914537114
NLL,SSp-ul,2.0071e-05
AON,IPN,0.0003153021
MV,XII,0.0011617876
LAV,AIp,0.0001831658
SSp-n,GPi,0.0003573555
PL,PAA,0.0001987172
ARH,LAV,0.0002967235
SSp-ul,IRN,0.0404440204
GRN,PRP,0.0037623211
SPVI,PARN,0.0278124308
VISl,TRS,2.74771379536536e-05
SSp-bfd,SSp-bfd,0.4082894754
MGd,PVH,4.1692e-05
MV,AIp,0.0003470906
IP,SUBd,0.0002492279
AIv,PAG,0.2489204694
CUL,MM,1.36401634578703e-05
SIM,VISC,0.0007174465
SOC,ENTl,0.0243373968
CUL,CENT,0.0032053732
LRN,ACAv,0.0013956009
SIM,VMH,5.99105879549495e-06
SPVC,PO,0.0048975565
AUDv,CA1,0.0446637932
SCs,CUN,0.0010801051
MOp,NOD,1.83824643536467e-05
GU,PVH,0.0004535016
RE,AAA,0.0148229277
AN,PIR,0.0012811759
STN,PVp,0.0001391094
PG,IA,0.0005054899
LP,DR,0.0032227306
LPO,PVH,0.0200461856
MM,VTA,0.0296569015
TRN,SCs,0.0026650905
SPVC,DMH,0.0002115246
SPIV,DN,9.42323810059652e-05
VISC,SOC,0.0044732845
SSs,NOT,4.41360668438204e-06
ORBvl,AMB,0.0004128058
NI,GRN,0.0177253115
ICc,FL,0.0006242842
RR,MEA,0.010863405
SUBv,CLI,4.3938059946393e-06
PRNc,IMD,0.0006305252
AId,CEA,0.0264083922
CUL,SSp-tr,4.64991825745564e-05
AN,MEPO,6.46564511526586e-06
EPd,PT,0.0016604227
BST,DR,0.0132386597
AON,MA,0.0003193469
SSp-tr,LAV,2.05177601777337e-05
MOp,PB,0.0095583589
PT,MPT,0.0049369402
FRP,CA3,0.0145898043
FS,TT,0.0013130646
IO,PAG,0.4164982948
MOs,SCs,0.0029252846
POST,TEa,0.1153559053
VPMpc,GU,0.0109590485
FN,AId,0.0007596945
LSc,ORBm,0.0002868571
ENTl,SUBv,0.0447101283
EPv,STN,2.83735605409783e-05
NLOT,PH,0.0253400944
PVpo,PVH,0.2952790485
RE,EPd,0.1007317371
AId,LGd,6.03223957663032e-06
PPN,MEPO,0.0210525326
AON,FRP,0.0017294137
PPN,ORBm,0.00150107
RCH,IP,2.25152322586093e-05
ILA,PTLp,0.0001770205
PB,PGRNd,0.0005268556
PCG,PL,0.0007777893
SSp-n,SUBv,5.35879466845375e-06
VISal,NOD,0.0002782191
SSp-ll,CA3,0.0023603232
IPN,RH,0.0082994983
SPFp,NOT,0.0036170043
AUDv,VII,0.0004902826
VTA,SSp-m,0.0003079836
PAA,MH,0.000112998
SSp-n,VISam,4.70980614426233e-05
SUV,SSp-bfd,0.0117332186
TEa,EPd,0.005379749
CM,MDRNd,0.0001630512
SBPV,MM,0.0911302676
TRS,IO,0.0001353707
LD,NPC,0.0001937899
RCH,LAV,6.27548023789123e-05
PRNc,SNr,0.0001523689
SPVC,LGv,0.0005555887
PAG,MOB,0.0014769048
PYR,PVp,8.87735977876343e-05
PH,MPO,0.1040045295
PGRNd,SSp-m,0.0234425455
AN,AMd,9.46188520442282e-05
PYR,AUDd,5.189e-06
MDRNv,SPFm,0.0012778858
PAA,FS,0.0560184477
NOD,EPd,0.0001562656
VPM,PSV,0.0079283042
NTS,LD,0.0007332895
PYR,RM,1.425e-06
SUT,VII,0.0137551597
VII,ENTm,0.0001882694
AUDv,TR,4.10042897847192e-05
ACAd,LSr,0.0168392578
PFL,ECT,3.66862875719053e-05
PAA,CUN,7.59280642237351e-05
LAV,MA,1.2896e-05
CUN,SOC,0.0030519813
VISam,MARN,0.0003694922
PFL,RSPv,8.98720648328709e-05
IP,NOD,0.0016779371
CUL,FL,0.0005759486
LHA,PG,0.0003041482
IRN,VM,0.0040659924
MOs,NI,0.0019798622
PRNc,FL,0.0003130639
SPA,AId,0.9330372634
NOD,NOD,0.7962869266
TRN,PAA,5.97251415510079e-05
PSV,SSs,0.0020051548
RM,RN,0.1390648861
PRM,XII,1.93761588335992e-12
ICe,ILA,0.0001718843
SPVI,AUDp,0.0001000341
SIM,TRS,1.3354533186425e-05
PGRNl,RN,0.033818348
XII,LGd,4.18301730617563e-05
CA1,PP,0.0003360207
