BST,IMD,0.002377562
LPO,IPN,0.0070210242
POST,CENT,0.0002137926
CUL,SSp-m,7.82573901031534e-05
AIp,SNr,0.0352840357
DN,MA,0.0022869529
RE,ENTm,0.2745087881
SPVC,SPVI,1.3917888451
PRNc,VPM,0.0029589933
TEa,SI,0.0229705271
EPd,NTS,0.0022740146
EPv,ENTl,8.0232172856
PPN,GPi,0.0539245322
PTLp,SUBd,0.0145906213
AN,LSv,3.27372292691005e-07
SPVO,OT,0.0014798806
FS,ILA,0.0184343786
DN,ARH,0.0008489072
XII,ENTl,0.0043787421
PH,NLOT,0.0071806644
MOs,CEA,0.0035366773
POST,ENTm,0.4901762332
TU,SI,0.4066817289
AUDd,MH,8.00105738576833e-05
SCs,APN,0.0696911019
OT,AIv,0.0392939009
PGRNd,LRN,0.090672537
DN,VM,0.0169457498
LD,MPT,0.0005950185
GPi,PARN,0.9796659805
MRN,VM,0.0280142748
MPN,RCH,0.1319138634
SUBd,ECT,0.1033736943
DN,TT,0.0013418912
PL,GPi,4.47893719577441e-05
SCs,LGv,0.0541407478
CLI,SNc,0.7580447283
FRP,BMA,0.0053569523
PRNc,MDRNv,0.0795580979
PPN,RCH,0.176095782
LP,BLA,0.0448970237
COAp,TR,0.170971617
PL,RM,0.0003429155
GU,CEA,0.2308581488
MM,AON,0.1146821785
MOs,PFL,0.0006898925
ACAd,MD,0.0620460037
SIM,AN,0.0108259192
LPO,PRNc,0.0462704077
SUBv,TU,0.0384377031
VCO,VISpl,0.0002241211
PT,CA3,0.1415218632
SPFp,NOD,3.74764670256233e-05
ACAd,VCO,0.000136052
VPM,RT,0.2400476535
ICe,RT,0.0139019782
SSp-bfd,PTLp,0.0977848129
PAA,TT,0.3834285579
FN,PRM,0.0536672108
OT,ICd,0.0002554897
FRP,IA,0.0338033505
PTLp,MARN,0.0043280356
SSp-n,EPd,0.0041205258
AUDv,SUV,0.0006848932
CUN,LGv,0.0172600718
AON,PL,0.0193836573
PRM,ENTl,0.0034305054
PT,FL,0.0006274275
LAV,SPFp,0.0188586668
AAA,DR,0.0050438355
PVp,RCH,0.4585341951
AD,ILA,0.1281783538
IO,PRNr,0.2257867875
TRN,SIM,0.2051360645
ENTm,DG,0.5922580679
MM,SUBd,0.161825069
PP,OT,0.1215576629
NTS,PGRNl,0.108964114
PERI,MPN,0.0007607141
AId,SPFp,0.0025503976
SI,RE,0.0023399433
ICc,PRE,0.0033327116
PRM,VCO,1.11545050616938e-05
NI,SSp-tr,0.0060096849
VISp,DMH,9.58187661689699e-05
CM,MOp,0.078828292
SSp-m,SSs,0.606087189
VM,AIv,0.0177410084
TRS,VPM,8.73511063226633e-05
VISal,PVp,1.40980992951047e-05
SPVO,SIM,0.1692981552
AN,LSc,2.8893621224745e-06
VII,MEA,0.0019090423
MOs,VISl,0.0148814122
VISl,PT,0.0007637338
PP,TU,0.8020031928
SUBd,MEPO,0.0226811832
AUDp,MOp,0.1022794842
SPVO,MOs,0.0012069787
MM,TRN,0.0748912132
VISal,IPN,0.000472907
DCO,PH,0.0166158963
VMH,LHA,0.3590309922
SSp-ll,AUDd,0.2028717372
XII,LSr,0.0003725677
RSPagl,ENTl,0.0790066563
PYR,SSp-ul,1.38360894616048e-05
NPC,CL,0.050724864
MD,SPA,0.0003896776
PVH,MH,0.0166629731
PAA,VMH,0.1840425446
MGd,VPM,0.4299604576
SSp-n,PF,0.0007208159
COAa,AIp,0.2040467748
LHA,AD,0.0099667178
VISp,AAA,0.0009568686
SPVI,ORBm,0.0001875974
ICd,AN,0.0014830858
IPN,PA,0.0091436046
PYR,SOC,1.85073951066426e-08
MV,TRN,0.0059103011
SIM,AId,0.0001427675
ACAv,DR,0.0006358014
AN,SOC,1.29721658860138e-05
SIM,IPN,0.0001878487
GU,LA,0.02771045
GRN,VPMpc,0.0003015483
AUDv,PVpo,2.85611530333177e-05
TRN,CLI,0.0034936289
SSp-bfd,CS,0.0033178344
LGv,GU,0.0061254
SUBd,VTA,0.022758774
ACAd,SPFm,0.0178501973
ILA,NOD,8.59949448000946e-06
IP,AAA,0.0003709345
PGRNd,IO,0.0211116972
PRM,PRP,9.80418679594283e-15
FN,ECT,0.0013950647
VPMpc,PIR,0.0293185844
MEA,TRN,0.001221172
ACAv,PRNc,0.0013052126
ECT,AN,0.0018708327
PARN,SCm,0.0518474663
PRE,CA3,0.2925206472
LGd,LP,0.3101541203
AMd,NOD,0.0003198663
PYR,SPVI,8.8255213594791e-07
RN,LP,0.0668618108
BST,PT,0.0117185993
ILA,MOs,0.4914969291
GPi,AV,0.0474480701
SPFp,PVpo,0.0016065725
NOT,MGv,0.2187771814
VAL,MOp,3.5066960475
MOB,CA1,0.0024753608
AMB,PARN,0.4743920699
STN,XII,0.0030114885
AV,LGd,0.0004913802
RM,SSp-bfd,0.0266213274
PGRNl,IA,0.0001687353
LHA,AMd,0.0096526903
CLA,DR,0.0063493731
MPT,LP,0.3693059532
